SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,16-07008633,10/5/2016,Front,,Open,,Vacant,FALSE,TRUE,3421,W,WALNUT,ST,60624,1153532.185,1901460.13,28,11,27,41.88544734,-87.7116587,"(41.885447339243285, -87.71165869623887)"
Vacant/Abandoned Building,16-07008862,10/5/2016,Front,,Boarded,,Vacant,FALSE,TRUE,325,N,KEDZIE,AVE,60612,1154986.124,1902082.319,27,12,27,41.88712566,-87.70630284,"(41.8871256610491, -87.70630283923029)"
Vacant/Abandoned Building,16-03407733,5/17/2016,Rear,,Open,REAR,Vacant,FALSE,FALSE,5712,S,WHIPPLE,ST,60629,1157021.558,1866602.779,14,8,63,41.78972458,-87.69978915,"(41.78972457931281, -87.69978914604138)"
Vacant/Abandoned Building,16-06600021,9/17/2016,Rear,,Open,FRONT PORCH WINDOWS ARE BROKEN AND BASEMENT WINDOW,Vacant,FALSE,TRUE,1461,W,72ND,ST,60636,1167666.09,1856992.58,17,7,67,41.7631311,-87.6610342,"(41.763131102550375, -87.66103420422222)"
Vacant/Abandoned Building,16-06365065,9/8/2016,Front,,Boarded,,Vacant,FALSE,FALSE,2741,S,ARCHER,AVE,60608,1169573.76,1886459.68,11,9,60,41.84395091,-87.6531876,"(41.84395091020634, -87.65318760022647)"
Vacant/Abandoned Building,16-06396136,9/9/2016,Front,,Open,,Vacant,FALSE,TRUE,7949,S,MOZART,ST,60652,1158759.51,1851767.41,18,8,70,41.74897882,-87.69382101,"(41.74897881625462, -87.69382101458338)"
Vacant/Abandoned Building,16-06459855,9/12/2016,Front,,Open,FRONT AND REAR AND GARAGE,Vacant,FALSE,FALSE,7359,S,PEORIA,ST,60621,1171580.127,1856042.916,17,7,68,41.76044026,-87.64671633,"(41.76044026229976, -87.6467163322038)"
Vacant/Abandoned Building,16-06312245,9/6/2016,Rear,,Open,SIDE OF HOUSE AND GARAGE TOO IS OPEN,Vacant,FALSE,TRUE,7329,S,HONORE,ST,60636,1165288.127,1856077.981,17,7,67,41.76067199,-87.66977576,"(41.760671985124645, -87.6697757573766)"
Vacant/Abandoned Building,16-06230385,9/2/2016,Front,,Open,FRONT,Vacant,FALSE,FALSE,7214,S,HONORE,ST,60636,1165267.31,1856841.577,17,7,67,41.76276784,-87.66983046,"(41.762767839990055, -87.66983046317384)"
Vacant/Abandoned Building,16-06159261,8/31/2016,Front,,Open,FRONT LOWER LEVEL,Vacant,TRUE,TRUE,6809,S,WOOD,ST,60636,1165522.074,1859533.197,17,7,67,41.77014861,-87.66882049,"(41.770148613423004, -87.66882049362142)"
Vacant/Abandoned Building,16-06047848,8/26/2016,Front,,Open,FRONT AND REAR DOORS,Vacant,FALSE,TRUE,431,N,LAWNDALE,AVE,60624,1151644.14,1902655.32,27,11,23,41.88876439,-87.71856055,"(41.88876438924332, -87.71856055076577)"
Vacant/Abandoned Building,16-06117443,8/29/2016,Front,,Open,THE FRONT WINDOW IS OPEN,Vacant,FALSE,FALSE,2748,W,LAKE,ST,60612,1157959.8,1901069.352,27,12,27,41.88428584,-87.69541028,"(41.88428583893618, -87.69541027755741)"
Vacant/Abandoned Building,16-05777596,8/15/2016,Front,,Open,FRONT AND REAR,Vacant,FALSE,TRUE,1241,W,73RD,ST,60636,1169214.59,1856372.827,17,7,67,41.76139707,-87.65537657,"(41.76139706809835, -87.65537656694973)"
Vacant/Abandoned Building,16-05680285,8/11/2016,Front,,Open,,Vacant,FALSE,FALSE,1200,W,74TH,PL,60636,1169612.2,1855386.71,17,7,67,41.75868243,-87.65394784,"(41.758682425876, -87.65394783586787)"
Vacant/Abandoned Building,16-05456686,8/2/2016,Front,,Open,,Vacant,FALSE,FALSE,8105,S,DAMEN,AVE,60620,1164436.378,1850905.71,17,6,71,41.74649652,-87.67304295,"(41.746496517452854, -87.67304295153501)"
Vacant/Abandoned Building,16-07051308,10/7/2016,Front,,Open,,Vacant,FALSE,FALSE,7132,S,CLAREMONT,AVE,60636,1161969.403,1857313.553,18,8,66,41.76413218,-87.68190479,"(41.76413218040132, -87.68190478982203)"
Vacant/Abandoned Building,16-07004817,10/5/2016,Front,,Open,,Vacant,FALSE,FALSE,1036,W,GARFIELD,BLVD,60609,1170238.37,1868344.527,20,9,61,41.79422665,-87.65127632,"(41.7942266470783, -87.65127631784398)"
Vacant/Abandoned Building,16-05987160,8/23/2016,Front,,Boarded,NO ENTRY,Vacant,FALSE,FALSE,7201,S,ASHLAND,AVE,60636,1166930.066,1856961.007,17,7,67,41.76306022,-87.66373277,"(41.763060215291524, -87.66373277197232)"
Vacant/Abandoned Building,16-03197174,5/9/2016,Front,,Open,,Vacant,FALSE,FALSE,11259,S,SAWYER,AVE,60655,1156722.16,1829503.18,19,22,74,41.68792316,-87.70188508,"(41.68792315837132, -87.701885079297)"
Vacant/Abandoned Building,16-06601255,9/17/2016,Front,,Open,FRONT,Vacant,FALSE,TRUE,817,S,KEELER,AVE,60624,1148515.472,1896021.636,24,11,26,41.87062174,-87.73022149,"(41.87062174063156, -87.73022149132039)"
Vacant/Abandoned Building,16-06239707,9/2/2016,Front,,Open,FRONT,Vacant,FALSE,FALSE,6619,S,TALMAN,AVE,60629,1159848.879,1860651.19,17,8,66,41.77333495,-87.68958551,"(41.77333494700516, -87.6895855097568)"
Vacant/Abandoned Building,16-05990433,8/24/2016,Front,,Open,NONE,Vacant,FALSE,FALSE,2012,W,71ST,ST,60636,1164123.287,1857574.656,17,7,67,41.76480365,-87.67400292,"(41.76480364942495, -87.67400291506456)"
Vacant/Abandoned Building,16-05768584,8/15/2016,Front,,Open,,Vacant,FALSE,FALSE,5254,S,NARRAGANSETT,AVE,60638,1134600.28,1869050.846,14,8,56,41.79686649,-87.78194527,"(41.79686648971117, -87.78194527149341)"
Vacant/Abandoned Building,16-05505056,8/4/2016,Front,,Boarded,,Vacant,FALSE,FALSE,6512,S,TALMAN,AVE,60629,1159829.471,1861352.782,17,8,66,41.77526062,-87.68963741,"(41.775260615745225, -87.68963740691981)"
Vacant/Abandoned Building,16-05222421,7/25/2016,Front,,Open,,Vacant,FALSE,FALSE,7037,S,CLAREMONT,AVE,60636,1161950.598,1857942.221,17,8,66,41.76585773,-87.68195627,"(41.76585772605693, -87.68195626536802)"
Vacant/Abandoned Building,16-04874855,7/11/2016,Rear,,Open,REAR,Vacant,FALSE,TRUE,5245,S,NARRAGANSETT,AVE,60638,1134598.462,1869110.783,14,8,56,41.797031,-87.78195053,"(41.79703100096366, -87.78195052747081)"
Vacant/Abandoned Building,16-04117788,6/13/2016,Front,,Open,,Vacant,FALSE,FALSE,5103,S,MONITOR,AVE,60638,1138226.97,1870181.182,14,8,56,41.79990372,-87.76861829,"(41.7999037221858, -87.76861829088442)"
Vacant/Abandoned Building,16-03405654,5/17/2016,Front,,Boarded,,Vacant,FALSE,FALSE,5200,S,MENARD,AVE,60638,1138578.011,1869543.128,14,8,56,41.79814646,-87.76734631,"(41.798146456018706, -87.76734630603802)"
Vacant/Abandoned Building,16-01971040,3/23/2016,Rear,,Open,,Vacant,FALSE,FALSE,3400,W,43RD,ST,60632,1154396.9,1875933.031,14,8,58,41.81538077,-87.70916464,"(41.815380765185594, -87.70916463794211)"
Vacant/Abandoned Building,16-06656370,9/20/2016,Front,,Open,FRONT,Vacant,FALSE,FALSE,1537,N,LECLAIRE,AVE,60651,1142091.654,1909742.231,37,25,25,41.90839414,-87.75346538,"(41.908394139325, -87.75346537740111)"
Vacant/Abandoned Building,16-06231132,9/2/2016,Front,,Open,,Vacant,FALSE,TRUE,7932,S,LAFAYETTE,AVE,60620,1177318.311,1852323.955,17,6,44,41.7501074,-87.62579791,"(41.75010739644486, -87.62579791344409)"
Vacant/Abandoned Building,16-06113668,8/29/2016,Garage,,Open,GARAGE OPEN,Vacant,FALSE,FALSE,6920,S,OAKLEY,AVE,60636,1162260.583,1858723.508,17,8,66,41.76799524,-87.68079833,"(41.767995241119266, -87.68079833488417)"
Vacant/Abandoned Building,16-06145393,8/30/2016,Front,,Open,,Vacant,FALSE,TRUE,700,W,80TH,ST,60620,1173023.812,1851833.347,17,6,71,41.74885694,-87.64154925,"(41.748856935099944, -87.6415492524473)"
Vacant/Abandoned Building,16-05948501,8/22/2016,Front,,Open,"ALL ENTRIES OPEN WINDOWS, DOORS FRONT AND REAR",Vacant,FALSE,FALSE,7634,S,BISHOP,ST,60620,1167883.04,1854117.053,17,6,71,41.75523561,-87.6603215,"(41.7552356133273, -87.66032149514353)"
Vacant/Abandoned Building,16-05662657,8/10/2016,Front,,Open,,Vacant,FALSE,FALSE,5200,S,MOBILE,AVE,60638,1135254.565,1869432.193,14,8,56,41.79790143,-87.77953688,"(41.79790143375049, -87.77953687530814)"
Vacant/Abandoned Building,16-05153030,7/22/2016,Rear,,Open,,Vacant,FALSE,FALSE,8099,S,PARNELL,AVE,60620,1174039.81,1851192.466,17,6,44,41.7470758,-87.63784525,"(41.74707580001362, -87.63784525348278)"
Vacant/Abandoned Building,16-04549128,6/29/2016,Rear,,Boarded,BUILDING IS SECURED,Vacant,FALSE,FALSE,2917,N,GRESHAM,AVE,60618,1152237.948,1919398.767,35,14,21,41.93469824,-87.71593724,"(41.934698239260435, -87.71593724240881)"
Vacant/Abandoned Building,16-04493918,6/27/2016,Front,,Open,FRONT/BACK,Vacant,FALSE,FALSE,5326,W,FERDINAND,ST,60644,1140766.535,1902634.586,37,15,25,41.8889144,-87.75850821,"(41.888914398223086, -87.75850821438142)"
Vacant/Abandoned Building,16-03846413,6/3/2016,Front,,Open,ALL AROUND,Vacant,FALSE,FALSE,5417,W,POTOMAC,AVE,60651,1139912.143,1908125.248,37,25,25,41.9039971,-87.76151153,"(41.90399710272381, -87.76151152541303)"
Vacant/Abandoned Building,16-06827134,9/28/2016,Front,,Boarded,FRONT,Vacant,FALSE,TRUE,4319,W,LEXINGTON,ST,60624,1147707.651,1896365.35,24,11,26,41.87158047,-87.73317848,"(41.871580470228544, -87.73317848266258)"
Vacant/Abandoned Building,16-07161514,10/12/2016,Front,,Open,REAR BASEMENT,Vacant,FALSE,TRUE,3812,S,CALUMET,AVE,60653,1179150.64,1879782.662,3,2,35,41.82541519,-87.61824662,"(41.82541518576759, -87.61824662094367)"
Vacant/Abandoned Building,16-06799274,9/26/2016,Front,,Open,REAR,Vacant,FALSE,FALSE,210,N,LOCKWOOD,AVE,60644,1141006.894,1901042.88,28,15,25,41.88454214,-87.75766472,"(41.88454213908778, -87.75766472399752)"
Vacant/Abandoned Building,16-06576152,9/16/2016,Front,,Boarded,BASEMENT,Vacant,FALSE,TRUE,3411,W,FULTON,BLVD,60624,1153589.986,1901789.616,28,11,27,41.88635033,-87.71143767,"(41.88635033414301, -87.71143766842395)"
Vacant/Abandoned Building,16-06293790,9/5/2016,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,8533,S,SAGINAW,AVE,60617,1195310.577,1848905.766,7,4,46,41.74030269,-87.55997996,"(41.74030269058829, -87.5599799586523)"
Vacant/Abandoned Building,16-02840411,4/26/2016,Front,,Open,FRONT,Vacant,FALSE,TRUE,2900,S,DAMEN,AVE,,1163531.35,1884759.97,25,9,31,41.8394159,-87.67540984,"(41.839415901820566, -87.67540983761417)"
Vacant/Abandoned Building,16-07254701,10/17/2016,Front,,Open,,Vacant,FALSE,TRUE,402,E,89TH,PL,60619,1180494.984,1845728.533,9,6,44,41.73193652,-87.61435919,"(41.73193652020074, -87.61435918753168)"
Vacant/Abandoned Building,16-05514743,8/4/2016,Garage,,Boarded,,Vacant,FALSE,TRUE,9905,S,ESCANABA,AVE,60617,1197099.266,1839826.863,10,4,51,41.71534512,-87.55372782,"(41.71534511937389, -87.55372781714541)"
Vacant/Abandoned Building,16-05533685,8/5/2016,Rear,,Open,BACK DOOR,Vacant,FALSE,TRUE,7348,S,ABERDEEN,ST,60621,1170254.729,1856079.86,17,7,68,41.76057057,-87.65157288,"(41.76057056900418, -87.65157287980747)"
Vacant/Abandoned Building,16-05107874,7/20/2016,Front,,Open,,Vacant,TRUE,FALSE,7648,S,BISHOP,ST,60620,1167885.64,1854023.253,17,6,71,41.75497816,-87.66031466,"(41.75497815755268, -87.66031465594727)"
Vacant/Abandoned Building,16-07282043,10/18/2016,Front,,Open,ALL AROUND,Vacant,FALSE,TRUE,6536,S,HONORE,ST,60636,1165137.06,1861332.263,15,7,67,41.77509365,-87.67018095,"(41.775093645552616, -87.67018094853105)"
Vacant/Abandoned Building,16-06518272,9/14/2016,Rear,,Open,,Vacant,FALSE,TRUE,7630,S,EGGLESTON,AVE,60620,1174615.661,1854333.538,17,6,69,41.7556825,-87.63564186,"(41.75568249984072, -87.63564185669047)"
Vacant/Abandoned Building,16-06483045,9/13/2016,Front,,Open,,Vacant,FALSE,FALSE,7719,S,SANGAMON,ST,60620,1171312.923,1853649.405,17,6,71,41.75387801,-87.64776555,"(41.75387801190809, -87.64776554849341)"
Vacant/Abandoned Building,16-06511334,9/14/2016,Front,,Open,REAR,Vacant,FALSE,FALSE,6428,S,OAKLEY,AVE,60636,1162178.319,1861973.359,16,8,66,41.776915,-87.68100952,"(41.776914995081384, -87.68100951931287)"
Vacant/Abandoned Building,16-05693175,8/11/2016,Front,,Open,DOOR,Vacant,FALSE,FALSE,1050,W,78TH,ST,60620,1170577.554,1853092.973,17,6,71,41.75236714,-87.65047661,"(41.75236713786925, -87.65047660713607)"
Vacant/Abandoned Building,16-05775465,8/15/2016,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,FALSE,FALSE,2606,W,LITHUANIAN PLAZA,CT,60629,1160166.423,1858801.646,17,8,66,41.768253,-87.6884723,"(41.768253003044315, -87.68847229739724)"
Vacant/Abandoned Building,16-05658671,8/10/2016,Front,,Boarded,REAR,Vacant,FALSE,TRUE,2619,W,LITHUANIAN PLAZA,CT,60629,1160027.035,1858797.354,17,8,66,41.76824409,-87.68898334,"(41.76824409358222, -87.68898334039832)"
Vacant/Abandoned Building,16-05591903,8/8/2016,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,TRUE,FALSE,1019,W,78TH,ST,60620,1170794.254,1853098.873,17,6,71,41.75237861,-87.64968232,"(41.75237860586208, -87.64968232354595)"
Vacant/Abandoned Building,16-05404164,8/1/2016,Front,,Open,FRONT AND SIDE,Vacant,FALSE,FALSE,7040,S,CAMPBELL,AVE,60629,1160924.836,1857892.633,17,8,66,41.76574291,-87.68571742,"(41.76574290502162, -87.68571742278564)"
Vacant/Abandoned Building,16-05252516,7/26/2016,Front,,Open,FRONT,Vacant,FALSE,FALSE,7020,S,ARTESIAN,AVE,60629,1161254.252,1858036.054,17,8,66,41.76612966,-87.68450603,"(41.76612965892498, -87.684506031215)"
Vacant/Abandoned Building,16-04804829,7/8/2016,Front,,Open,FRONT AND BACK DOOR,Vacant,FALSE,TRUE,7706,S,SANGAMON,ST,60620,1171310.523,1853736.405,17,6,71,41.7541168,-87.6477718,"(41.75411680364875, -87.64777180310848)"
Vacant/Abandoned Building,16-07306289,10/20/2016,Front,,Open,,Vacant,FALSE,FALSE,1831,S,RACINE,AVE,60608,1168655.009,1891399.996,25,12,31,41.85752749,-87.65641631,"(41.857527489825316, -87.65641631173294)"
Vacant/Abandoned Building,16-07279408,10/18/2016,Rear,,Open,,Vacant,FALSE,FALSE,4911,W,SUPERIOR,ST,60644,1143480.296,1904517.818,37,15,25,41.89403189,-87.74849497,"(41.89403188860263, -87.74849497178117)"
Vacant/Abandoned Building,16-07204060,10/14/2016,Front,,Open,FRONT,Vacant,FALSE,FALSE,4860,S,PAULINA,ST,60609,1165830.144,1872475.407,15,9,61,41.80565711,-87.66732374,"(41.80565710998586, -87.66732374116486)"
Vacant/Abandoned Building,16-06572348,9/16/2016,Front,,Boarded,,Vacant,FALSE,FALSE,1046,W,51ST,ST,60609,1170110.446,1870993.15,20,9,61,41.80149755,-87.65166839,"(41.801497545739856, -87.65166838935907)"
Vacant/Abandoned Building,16-06363633,9/8/2016,Rear,,Open,,Vacant,FALSE,FALSE,1320,W,50TH,ST,60609,1168291.76,1871609.227,20,9,61,41.80322752,-87.65832044,"(41.803227515190926, -87.65832044160175)"
Vacant/Abandoned Building,16-06198935,9/1/2016,Front,,Open,BOARDS HAVE BEEN TAKEN DOWN,Vacant,FALSE,TRUE,1758,W,51ST,ST,60609,1165412.926,1870877.802,20,9,61,41.80128195,-87.66889923,"(41.80128195460709, -87.66889923442463)"
Vacant/Abandoned Building,16-06204227,9/1/2016,Rear,,Open,,Vacant,FALSE,TRUE,7134,S,CLAREMONT,AVE,60636,1161969.803,1857300.153,18,8,66,41.7640954,-87.6819037,"(41.76409540056294, -87.6819036956726)"
Vacant/Abandoned Building,16-06280486,9/4/2016,Front,,Boarded,NONE,Vacant,FALSE,FALSE,1618,W,MARQUETTE,RD,60636,1166630.498,1860282.992,15,7,67,41.77218258,-87.6647361,"(41.7721825763452, -87.66473610057314)"
Vacant/Abandoned Building,16-06168872,8/31/2016,Front,,Open,BACK DOOR,Vacant,FALSE,TRUE,1632,W,MARQUETTE,RD,60636,1166489.698,1860279.392,15,7,67,41.7721757,-87.66525233,"(41.77217570000177, -87.66525233458249)"
Vacant/Abandoned Building,16-05295050,7/28/2016,Rear,,Open,NO INFO ON THIS QUESTION,Vacant,FALSE,TRUE,1628,W,51ST,ST,60609,1166235.052,1870893.763,20,9,61,41.80130827,-87.66588374,"(41.80130827492402, -87.6658837404138)"
Vacant/Abandoned Building,16-06842549,9/28/2016,Rear,,Boarded,,Vacant,FALSE,FALSE,6517,S,WINCHESTER,AVE,60636,1164477.11,1861442.689,15,7,67,41.77541061,-87.67259714,"(41.77541060679678, -87.67259713593423)"
Vacant/Abandoned Building,16-06860162,9/29/2016,Front,,Open,FRONT AND SIDE DOORS..,Vacant,FALSE,TRUE,6222,S,WOOD,ST,60636,1165415.085,1863420.74,15,7,67,41.78081881,-87.66910261,"(41.78081881008928, -87.66910260631552)"
Vacant/Abandoned Building,16-06876929,9/30/2016,Front,,Boarded,,Vacant,FALSE,FALSE,1740,W,63RD,ST,60636,1165705.791,1862905.043,15,7,67,41.7793975,-87.66805145,"(41.779397503659695, -87.668051450048)"
Vacant/Abandoned Building,16-07256822,10/17/2016,Front,,Open,SIDE DOOR,Vacant,FALSE,TRUE,4606,S,MOZART,ST,60632,1158142.021,1873988.027,15,9,58,41.80996796,-87.69547976,"(41.80996795662097, -87.69547976298085)"
Vacant/Abandoned Building,16-07256865,10/17/2016,Front,,Open,GARAGE,Vacant,FALSE,TRUE,4612,S,MOZART,ST,60632,1158143.221,1873947.827,15,9,58,41.80985762,-87.69547646,"(41.8098576181916, -87.69547645589535)"
Vacant/Abandoned Building,16-06928280,10/2/2016,Front,,Open,,Vacant,FALSE,TRUE,8912,S,CLYDE,AVE,60617,1191726.021,1846293.447,8,4,48,41.73322189,-87.57319765,"(41.73322188861509, -87.57319764942521)"
Vacant/Abandoned Building,16-06986480,10/4/2016,Rear,,Open,BASEMENT DOOR 12 UNIT OR MORE PROPERTY,Vacant,FALSE,TRUE,1912,W,60TH,ST,60636,1164587.925,1864876.295,15,7,67,41.78483053,-87.67209411,"(41.78483053471287, -87.67209410571797)"
Vacant/Abandoned Building,16-06078526,8/28/2016,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,1332,S,KEELER,AVE,60623,1148596.561,1893494.225,24,10,29,41.86368466,-87.729989,"(41.863684658424745, -87.7299890000058)"
Vacant/Abandoned Building,16-05530578,8/5/2016,Rear,,Open,GOING THRU HOLES IN THE WALLS IN THE ALLEY,Vacant,FALSE,TRUE,4638,S,MARSHFIELD,AVE,60609,1166120.02,1873954.324,15,9,61,41.80970926,-87.66621849,"(41.80970925874291, -87.66621848625418)"
Vacant/Abandoned Building,16-07196321,10/14/2016,Front,,Boarded,,Vacant,FALSE,FALSE,4558,S,TALMAN,AVE,60632,1159465.048,1874335.518,15,9,58,41.81089447,-87.69061753,"(41.810894469202076, -87.69061752847446)"
Vacant/Abandoned Building,16-07196425,10/14/2016,Front,,Boarded,,Vacant,FALSE,FALSE,4602,S,TALMAN,AVE,60632,1159473.548,1874045.018,15,9,58,41.81009713,-87.69059432,"(41.81009712610119, -87.6905943201326)"
Vacant/Abandoned Building,16-07038536,10/6/2016,Front,,Open,BACK DOOR,Vacant,FALSE,FALSE,2219,W,47TH,ST,60609,1162300.326,1873466.909,15,9,61,41.80845224,-87.68024215,"(41.80845224222787, -87.68024215054896)"
Vacant/Abandoned Building,16-07034103,10/6/2016,Front,,Open,SIDES DOORS AND GARAGE,Vacant,TRUE,TRUE,4336,S,WASHTENAW,AVE,60632,1159089.003,1875801.477,15,9,58,41.81492495,-87.69195671,"(41.814924952099446, -87.691956707083)"
Vacant/Abandoned Building,16-06568430,9/16/2016,Front,,Boarded,,Vacant,FALSE,FALSE,5517,S,HONORE,ST,60636,1164962.06,1867980.273,15,7,67,41.79334034,-87.67063465,"(41.793340335991346, -87.67063464611486)"
Vacant/Abandoned Building,16-06391992,9/9/2016,Rear,,Open,,Vacant,FALSE,FALSE,5610,S,PAULINA,ST,60636,1165966.737,1867498.925,15,7,67,41.79199815,-87.66696426,"(41.79199814637624, -87.66696426295913)"
Vacant/Abandoned Building,16-05677194,8/11/2016,Rear,,Open,DOORS/WINDOWS,Vacant,FALSE,FALSE,5647,S,HOYNE,AVE,60636,1163325.382,1867188.141,15,7,67,41.79120109,-87.6766584,"(41.79120108818354, -87.67665839929253)"
Vacant/Abandoned Building,16-05436264,8/1/2016,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,5604,S,HOYNE,AVE,60636,1163317.382,1867476.641,15,7,67,41.79199294,-87.67667965,"(41.79199293669454, -87.67667965359813)"
Vacant/Abandoned Building,16-04771918,7/7/2016,Front,,Open,,Vacant,FALSE,TRUE,12219,S,LOOMIS,ST,60643,1169213.001,1823719.883,34,5,53,41.67179246,-87.65632344,"(41.671792462668755, -87.65632343848215)"
Vacant/Abandoned Building,16-07396732,10/24/2016,Front,,Open,,Vacant,TRUE,FALSE,6946,S,MARSHFIELD,AVE,60636,1166541.905,1858645.148,17,7,67,41.76769001,-87.6651075,"(41.7676900062819, -87.6651075006574)"
Vacant/Abandoned Building,16-07415815,10/25/2016,Front,,Open,,Vacant,FALSE,FALSE,3311,W,60TH,PL,60629,1155354.301,1864314.18,23,8,66,41.78347788,-87.70596376,"(41.7834778806979, -87.70596376447446)"
Vacant/Abandoned Building,16-07202912,10/14/2016,Front,,Open,OPEN,Vacant,FALSE,TRUE,5524,S,WINCHESTER,AVE,60636,1164300.9,1867928.252,15,7,67,41.79321154,-87.67306053,"(41.79321154349812, -87.67306053031349)"
Vacant/Abandoned Building,16-07194736,10/14/2016,Front,,Open,REAR DOORS WERE KICKED IN,Vacant,FALSE,TRUE,4323,S,WASHTENAW,AVE,60632,1159086.403,1875887.877,15,9,58,41.8151621,-87.69196388,"(41.81516209772805, -87.69196387884872)"
Vacant/Abandoned Building,16-06718920,9/22/2016,Front,,Open,,Vacant,FALSE,TRUE,5713,S,FAIRFIELD,AVE,60629,1159016.71,1866656.164,16,8,63,41.7898305,-87.69247201,"(41.78983049648376, -87.69247200852936)"
Vacant/Abandoned Building,16-06538270,9/15/2016,Front,,Boarded,,Vacant,FALSE,TRUE,5754,S,SANGAMON,ST,60621,1170958.965,1866672.091,16,7,68,41.78962158,-87.64868277,"(41.78962157769629, -87.64868277097352)"
Vacant/Abandoned Building,16-06563581,9/16/2016,Rear,,Open,,Vacant,FALSE,TRUE,5802,S,TALMAN,AVE,60629,1159698.545,1866086.197,16,8,63,41.78825246,-87.68998754,"(41.78825245580345, -87.68998754140753)"
Vacant/Abandoned Building,16-06374332,9/8/2016,Front,,Open,,Vacant,FALSE,FALSE,2100,W,GARFIELD,BLVD,60609,1163296.91,1868167.954,16,9,61,41.79389042,-87.67673536,"(41.79389041832436, -87.67673536043773)"
Vacant/Abandoned Building,16-06000938,8/24/2016,Front,,Boarded,,Vacant,FALSE,FALSE,5731,S,FAIRFIELD,AVE,60629,1159020.11,1866535.464,16,8,63,41.78949921,-87.69246284,"(41.789499209579695, -87.69246284066863)"
Vacant/Abandoned Building,16-06040388,8/26/2016,Front,,Open,FRTON,Vacant,FALSE,FALSE,6032,S,ARTESIAN,AVE,60629,1161072.158,1864593.678,16,8,66,41.78412847,-87.68499226,"(41.78412846607657, -87.68499226477752)"
Vacant/Abandoned Building,16-05971378,8/23/2016,Front,,Open,,Vacant,FALSE,FALSE,5508,S,HONORE,ST,60636,1164960.76,1868028.273,15,7,67,41.79347208,-87.67063806,"(41.79347208141684, -87.67063805629789)"
Vacant/Abandoned Building,16-05991756,8/24/2016,Front,,Boarded,,Vacant,FALSE,FALSE,5822,S,WESTERN,AVE,60636,1161367.165,1865989.041,16,8,63,41.78795142,-87.68387201,"(41.78795141879002, -87.68387200808728)"
Vacant/Abandoned Building,16-05625482,8/9/2016,Front,,Boarded,,Vacant,FALSE,FALSE,5736,S,WOLCOTT,AVE,60636,1164667.539,1866629.304,15,7,67,41.78963933,-87.67175275,"(41.78963933381074, -87.67175275310167)"
Vacant/Abandoned Building,16-05448230,8/2/2016,Front,,Open,,Vacant,FALSE,TRUE,5646,S,SANGAMON,ST,60621,1170939.506,1867388.753,16,7,68,41.7915886,-87.6487332,"(41.791588604767256, -87.6487331974368)"
Vacant/Abandoned Building,16-05345427,7/29/2016,Front,,Open,,Vacant,FALSE,FALSE,1915,W,GARFIELD,BLVD,60636,1164474.48,1868060.548,15,7,67,41.79357092,-87.6724203,"(41.79357092008481, -87.67242029809327)"
Vacant/Abandoned Building,16-04100259,6/13/2016,Front,,Boarded,,Vacant,,FALSE,6145,S,WESTERN,AVE,60636,1161425.21,1863845.3,16,8,66,41.7820675,-87.68371856,"(41.782067502718014, -87.68371856370773)"
Vacant/Abandoned Building,16-07452276,10/27/2016,Front,,Open,,Vacant,TRUE,FALSE,6943,S,PAULINA,ST,60636,1166209.833,1858658.311,17,7,67,41.7677332,-87.66632432,"(41.76773319966642, -87.66632431911292)"
Vacant/Abandoned Building,16-07457591,10/27/2016,Front,,Open,,Vacant,FALSE,TRUE,6430,S,HARVARD,AVE,60621,1175170.74,1862337.367,20,7,68,41.77763356,-87.63336893,"(41.77763355601258, -87.63336893168973)"
